날짜,별점,스킨타입,태그,리뷰내용,raw_text,clean_text,quality_score,length,korean_ratio
2025.10.25,5점,,,"여러분. 사세요. 여드름이 간간히 올라오는데 너무 스트레스다? 사세요. 솔직히 광고템일줄알고 진짜 니 내가 절대 안산다;;; 하다가 겨울되면서 크림 필요해서 안알아보고 샀거든요? 근데 올라오던 화농성 여드름 다 사라지고 뾰루지도 없어졌어요 이러니까 광고같은데 진짜 아니고 아누아 망해도 돼요 근데 이 크림만큼은...... ㅋㅋ 농담입니다
메디힐 티트리 패드 -> 브링그린 징크테카앰플 -> 아누아 이 크림 바르면 피부 진짜 부들부들해지더라구요. 여름엔 징크테카까지만 발랐습니다 참고로! 아무튼.. 너무너무 추천드려요 저 여드름 많이 올라오는 편은 아닌데 턱만 오지게 올라오고 흉남은거 엄청신경쓰였는데 여드름 들어가면서 깨끗해졌어요! (근데 흔적사라지는건 광고만큼은 아님 주의 근데 진정은 확실함!!!!!!)","여러분. 사세요. 여드름이 간간히 올라오는데 너무 스트레스다? 사세요. 솔직히 광고템일줄알고 진짜 니 내가 절대 안산다;;; 하다가 겨울되면서 크림 필요해서 안알아보고 샀거든요? 근데 올라오던 화농성 여드름 다 사라지고 뾰루지도 없어졌어요 이러니까 광고같은데 진짜 아니고 아누아 망해도 돼요 근데 이 크림만큼은...... ㅋㅋ 농담입니다
메디힐 티트리 패드 -> 브링그린 징크테카앰플 -> 아누아 이 크림 바르면 피부 진짜 부들부들해지더라구요. 여름엔 징크테카까지만 발랐습니다 참고로! 아무튼.. 너무너무 추천드려요 저 여드름 많이 올라오는 편은 아닌데 턱만 오지게 올라오고 흉남은거 엄청신경쓰였는데 여드름 들어가면서 깨끗해졌어요! (근데 흔적사라지는건 광고만큼은 아님 주의 근데 진정은 확실함!!!!!!)",여러분. 사세요. 여드름이 간간히 올라오는데 너무 스트레스다? 사세요. 솔직히 광고템일줄알고 진짜 니 내가 절대 안산다 하다가 겨울되면서 크림 필요해서 안알아보고 샀거든요? 근데 올라오던 화농성 여드름 다 사라지고 뾰루지도 없어졌어요 이러니까 광고같은데 진짜 아니고 아누아 망해도 돼요 근데 이 크림만큼은 농담입니다 메디힐 티트리 패드 - 브링그린 징크테카앰플 - 아누아 이 크림 바르면 피부 진짜 부들부들해지더라구요. 여름엔 징크테카까지만 발랐습니다 참고로! 아무튼. 너무너무 추천드려요 저 여드름 많이 올라오는 편은 아닌데 턱만 오지게 올라오고 흉남은거 엄청신경쓰였는데 여드름 들어가면서 깨끗해졌어요! 근데 흔적사라지는건 광고만큼은 아님 주의 근데 진정은 확실함,1.0,372,0.75
2025.10.25,5점,,"한달이상사용, 재구매",진짜 이거 주위에 영업 많이 해요 일주일 안에 트러블 가라앉고 밤에 올려두고 자면 진정되는게 눈에 보여요 ㄹㅇ,진짜 이거 주위에 영업 많이 해요 일주일 안에 트러블 가라앉고 밤에 올려두고 자면 진정되는게 눈에 보여요 ㄹㅇ,진짜 이거 주위에 영업 많이 해요 일주일 안에 트러블 가라앉고 밤에 올려두고 자면 진정되는게 눈에 보여요,1.0,58,0.7413793103448276
2025.10.25,5점,,"한달이상사용, 재구매",아누아 계속 써보니 효과 잘 몰겠긔; 면역 생긴건가 슬프다 눈물 광광,아누아 계속 써보니 효과 잘 몰겠긔; 면역 생긴건가 슬프다 눈물 광광,아누아 계속 써보니 효과 잘 몰겠긔 면역 생긴건가 슬프다 눈물 광광,1.0,37,0.7297297297297297
2025.10.25,5점,,,n번째 구매템입니당 !! 진짜 너무 좋아요 ㅠㅠ 가격도 비싸지않고 저렴해서 완전 짱 !! 🩷,n번째 구매템입니당 !! 진짜 너무 좋아요 ㅠㅠ 가격도 비싸지않고 저렴해서 완전 짱 !! 🩷,n번째 구매템입니당 ! 진짜 너무 좋아요 가격도 비싸지않고 저렴해서 완전 짱 !,1.0,44,0.6818181818181818
2025.10.25,5점,,재구매,트러블에 유명하다고해서 샀는데 !! 진짜 좋른것같애요 무엇보다 붉은기를 많이 잡아줘서 피부가 더 좋아보입니당,트러블에 유명하다고해서 샀는데 !! 진짜 좋른것같애요 무엇보다 붉은기를 많이 잡아줘서 피부가 더 좋아보입니당,트러블에 유명하다고해서 샀는데 ! 진짜 좋른것같애요 무엇보다 붉은기를 많이 잡아줘서 피부가 더 좋아보입니당,1.0,59,0.7796610169491526
2025.10.24,5점,,재구매,진짜 2통째 비우고있는데 너무 좋아서 저만 알고싶고 아까워서 잘 쓰지도 못하겠어요 ㅈㅉ 너무 좋고 뾰루지 많이나거나 피부 뒤집히건 흉이 좀 있더 싶으시면 ㅈㅂ 한통만 비워보세요 ㅈㅉ 너무 좋아요,진짜 2통째 비우고있는데 너무 좋아서 저만 알고싶고 아까워서 잘 쓰지도 못하겠어요 ㅈㅉ 너무 좋고 뾰루지 많이나거나 피부 뒤집히건 흉이 좀 있더 싶으시면 ㅈㅂ 한통만 비워보세요 ㅈㅉ 너무 좋아요,진짜 2통째 비우고있는데 너무 좋아서 저만 알고싶고 아까워서 잘 쓰지도 못하겠어요 너무 좋고 뾰루지 많이나거나 피부 뒤집히건 흉이 좀 있더 싶으시면 한통만 비워보세요 너무 좋아요,1.0,99,0.7474747474747475
2025.10.24,4점,,,여드름이랑 착색 흉터 때문에 친구한테 추천 받았는데 살짝 효과 있는거 같아요,여드름이랑 착색 흉터 때문에 친구한테 추천 받았는데 살짝 효과 있는거 같아요,여드름이랑 착색 흉터 때문에 친구한테 추천 받았는데 살짝 효과 있는거 같아요,1.0,42,0.7619047619047619
2025.10.24,5점,,,당일배송 굿 어제 여드름부위에 바르고잤는데 어느정도 진정이덴듯 합니다 좀더써봐야할듯 왠지 효과가 좋아보이네요,당일배송 굿 어제 여드름부위에 바르고잤는데 어느정도 진정이덴듯 합니다 좀더써봐야할듯 왠지 효과가 좋아보이네요,당일배송 굿 어제 여드름부위에 바르고잤는데 어느정도 진정이덴듯 합니다 좀더써봐야할듯 왠지 효과가 좋아보이네요,1.0,60,0.8166666666666667
2025.10.23,2점,,한달이상사용,광고 보고 구매했어요.. 꾸준히 발랐지만 슬프게도 효과가 없어요…ㅠㅠ,광고 보고 구매했어요.. 꾸준히 발랐지만 슬프게도 효과가 없어요…ㅠㅠ,광고 보고 구매했어요. 꾸준히 발랐지만 슬프게도 효과가 없어요,1.0,34,0.7647058823529411
2025.10.23,4점,,한달이상사용,젤크림 제형이라 흡수가 빠른 대신 좀 건조해요 알루미늄 튜브라 끝까지 쓰기 힘들어요,젤크림 제형이라 흡수가 빠른 대신 좀 건조해요 알루미늄 튜브라 끝까지 쓰기 힘들어요,젤크림 제형이라 흡수가 빠른 대신 좀 건조해요 알루미늄 튜브라 끝까지 쓰기 힘들어요,1.0,46,0.7608695652173914
2025.10.23,4점,,재구매,울긋불긋한게 가라 앉아요 광고만큼 드라마틱한 효과는 없는 거 같은데 다 쓰면 또 금새 피부가 안좋아져서 꾸준히 사고있어요,울긋불긋한게 가라 앉아요 광고만큼 드라마틱한 효과는 없는 거 같은데 다 쓰면 또 금새 피부가 안좋아져서 꾸준히 사고있어요,울긋불긋한게 가라 앉아요 광고만큼 드라마틱한 효과는 없는 거 같은데 다 쓰면 또 금새 피부가 안좋아져서 꾸준히 사고있어요,1.0,67,0.7611940298507462
2025.10.22,5점,,한달이상사용,한달사용 후기입니다 흡수가잘되고 되게 쫀득거려요 좋아요,한달사용 후기입니다 흡수가잘되고 되게 쫀득거려요 좋아요,한달사용 후기입니다 흡수가잘되고 되게 쫀득거려요 좋아요,1.0,30,0.8333333333333334
2025.10.22,5점,,,처음에 사용할땐 별 효과가 없었는데 좀 사용하다 보니깐 가라 앉는게 보이기 시작해요 드라마틱한 변화는 없는듯...,처음에 사용할땐 별 효과가 없었는데 좀 사용하다 보니깐 가라 앉는게 보이기 시작해요 드라마틱한 변화는 없는듯...,처음에 사용할땐 별 효과가 없었는데 좀 사용하다 보니깐 가라 앉는게 보이기 시작해요 드라마틱한 변화는 없는듯,1.0,60,0.7666666666666667
2025.10.22,5점,"트러블성, 웜톤, 트러블, 홍조",,"ㅎㅎ 두통 짼데 개좋음.!! 피부 뒤집어 졌을 때는 피부 전체적으로 얇게 펴발라주고 화농성 여드름 위에 얹어주면 다음 날 많이 가라앉아있어용,, 피부 별로 안뒤집어졌을 때는 그냥 여드름 가라앉았으면 하는 부위에
얹어주고 자면 진정 되어 있어요","ㅎㅎ 두통 짼데 개좋음.!! 피부 뒤집어 졌을 때는 피부 전체적으로 얇게 펴발라주고 화농성 여드름 위에 얹어주면 다음 날 많이 가라앉아있어용,, 피부 별로 안뒤집어졌을 때는 그냥 여드름 가라앉았으면 하는 부위에
얹어주고 자면 진정 되어 있어요","두통 짼데 개좋음 피부 뒤집어 졌을 때는 피부 전체적으로 얇게 펴발라주고 화농성 여드름 위에 얹어주면 다음 날 많이 가라앉아있어용,, 피부 별로 안뒤집어졌을 때는 그냥 여드름 가라앉았으면 하는 부위에 얹어주고 자면 진정 되어 있어요",1.0,129,0.7364341085271318
2025.10.22,5점,"지성, 가을웜톤, 잡티",,간질간질할때 이거바르면 찰떡이예요 진정에 좋아요잘맞는 제품을 찾아서 좋네요 ㅎㅎ,간질간질할때 이거바르면 찰떡이예요 진정에 좋아요잘맞는 제품을 찾아서 좋네요 ㅎㅎ,간질간질할때 이거바르면 찰떡이예요 진정에 좋아요잘맞는 제품을 찾아서 좋네요,1.0,41,0.8292682926829268
2025.10.22,4점,,한달이상사용,흉터에 발라주고있는데 효과는 빠르진않겠지만 꾸준히 바르면 뭐리도 있겟죠..,흉터에 발라주고있는데 효과는 빠르진않겠지만 꾸준히 바르면 뭐리도 있겟죠..,흉터에 발라주고있는데 효과는 빠르진않겠지만 꾸준히 바르면 뭐리도 있겟죠.,1.0,40,0.8
2025.11.30,5점,,,이거 쓰고 여드름 많이 없어졋다고 주변에서 많이 들엇어야 ㅊㅊ,이거 쓰고 여드름 많이 없어졋다고 주변에서 많이 들엇어야 ㅊㅊ,이거 쓰고 여드름 많이 없어졋다고 주변에서 많이 들엇어야,1.0,31,0.7741935483870968
2025.10.19,5점,,한달이상사용,한여름에 피부 뒤집혀서 화농성 너무 많이 났는데 자기 전에 항상 이거 바르고 자니까 효과가 있더라구오,한여름에 피부 뒤집혀서 화농성 너무 많이 났는데 자기 전에 항상 이거 바르고 자니까 효과가 있더라구오,한여름에 피부 뒤집혀서 화농성 너무 많이 났는데 자기 전에 항상 이거 바르고 자니까 효과가 있더라구오,1.0,56,0.75
2025.10.19,5점,,한달이상사용,자극없고 보습도 좋고 무엇보다 진정효과에 짱입니다! 몇통째쓰는중입니다,자극없고 보습도 좋고 무엇보다 진정효과에 짱입니다! 몇통째쓰는중입니다,자극없고 보습도 좋고 무엇보다 진정효과에 짱입니다! 몇통째쓰는중입니다,1.0,38,0.8157894736842105
2025.10.19,5점,,,자극없이 흉터 흔적없애기 개ㅐ개ㅐㅐㅐㅐ조음 ㅠ미띤광명템 찾음.:),자극없이 흉터 흔적없애기 개ㅐ개ㅐㅐㅐㅐ조음 ㅠ미띤광명템 찾음.:),자극없이 흉터 흔적없애기 개개조음 미띤광명템 찾음,0.8,27,0.8148148148148148
2025.10.18,4점,"건성, 겨울쿨톤, 미백, 각질",,확실한 진정은 잘 모르겠지만 저녁이나 화장 전에 발라주기 좋은 제품인듯 뭔가 모공을 채워주는 느낌이 들고 적당한 유분으로 너무 기름지지도 건조하지도 않음,확실한 진정은 잘 모르겠지만 저녁이나 화장 전에 발라주기 좋은 제품인듯 뭔가 모공을 채워주는 느낌이 들고 적당한 유분으로 너무 기름지지도 건조하지도 않음,확실한 진정은 잘 모르겠지만 저녁이나 화장 전에 발라주기 좋은 제품인듯 뭔가 모공을 채워주는 느낌이 들고 적당한 유분으로 너무 기름지지도 건조하지도 않음,1.0,85,0.7647058823529411
2025.10.18,3점,,,"어...뭔가효과가 있는거같은데 없어요
광고 진짜 옴청하길래 혹해서 샀는데...광고는 광고....
좋.....은지 사실 잘 모르겠어요","어...뭔가효과가 있는거같은데 없어요
광고 진짜 옴청하길래 혹해서 샀는데...광고는 광고....
좋.....은지 사실 잘 모르겠어요",어뭔가효과가 있는거같은데 없어요 광고 진짜 옴청하길래 혹해서 샀는데광고는 광고 좋은지 사실 잘 모르겠어요,1.0,58,0.7931034482758621
2025.10.18,5점,,재구매,화농성? 여드름에 자기전에 두껍게 올리고 자면 담날에 진정도ㅑ어잇어서 정말 강추!!!,화농성? 여드름에 자기전에 두껍게 올리고 자면 담날에 진정도ㅑ어잇어서 정말 강추!!!,화농성? 여드름에 자기전에 두껍게 올리고 자면 담날에 진정도어잇어서 정말 강추,1.0,43,0.7674418604651163
2025.10.18,4점,,,인스타 광고에 정말 많이 떠서 궁금해서 사봤는데 확실히 진정 효과가 있는 것 같아요! 그렇지맘 드라마틱하게 변화되진 않아요 ㅎㅎ,인스타 광고에 정말 많이 떠서 궁금해서 사봤는데 확실히 진정 효과가 있는 것 같아요! 그렇지맘 드라마틱하게 변화되진 않아요 ㅎㅎ,인스타 광고에 정말 많이 떠서 궁금해서 사봤는데 확실히 진정 효과가 있는 것 같아요! 그렇지맘 드라마틱하게 변화되진 않아요,1.0,68,0.75
2025.10.18,5점,,한달이상사용,약국템이라고 해서 써봣는데 효과도 효과지만 보습력이 딱 적당히 좋아서 쓰고 있습니다,약국템이라고 해서 써봣는데 효과도 효과지만 보습력이 딱 적당히 좋아서 쓰고 있습니다,약국템이라고 해서 써봣는데 효과도 효과지만 보습력이 딱 적당히 좋아서 쓰고 있습니다,1.0,46,0.782608695652174
2025.10.17,5점,"복합성, 봄웜톤, 잡티, 각질","한달이상사용, 재구매",급 피부 뒤집어져서 난감한 터에 접하고 3통 구매했는데 자극없고 터지거나 빨간곳에 바르면 확실히 효과 있어요 조금 짜서 전체에 바르기도 해요,급 피부 뒤집어져서 난감한 터에 접하고 3통 구매했는데 자극없고 터지거나 빨간곳에 바르면 확실히 효과 있어요 조금 짜서 전체에 바르기도 해요,급 피부 뒤집어져서 난감한 터에 접하고 3통 구매했는데 자극없고 터지거나 빨간곳에 바르면 확실히 효과 있어요 조금 짜서 전체에 바르기도 해요,1.0,78,0.7435897435897436
2025.10.17,4점,,"한달이상사용, 재구매",수분 크림 쓰다가 진정이 필요해 보여서 진정 크림으로 사서 쓰고 있는데 순하고 괜찮아요 근데 얼마 안 남은 상태에서 사용하기에 용기 모양이 너무 불편해요,수분 크림 쓰다가 진정이 필요해 보여서 진정 크림으로 사서 쓰고 있는데 순하고 괜찮아요 근데 얼마 안 남은 상태에서 사용하기에 용기 모양이 너무 불편해요,수분 크림 쓰다가 진정이 필요해 보여서 진정 크림으로 사서 쓰고 있는데 순하고 괜찮아요 근데 얼마 안 남은 상태에서 사용하기에 용기 모양이 너무 불편해요,1.0,85,0.7411764705882353
2025.10.17,5점,,,사게된 계기는 친구가 이거 써보라고 딱 하루 줬는데 이마에 있던 여드름들이 싹 가라앉았어요 이거때문인가 하고 아무생각없이 샀는데 사고 리뷰보니까 안좋아서 걱정했어요. 근데 이거 진짜 좋아요 제가 어성초랑 잘 맞는 편인데 이것도 어성초라 그런지 얼굴에 있는 붉은 흔적들은 이게 없고 여드름도 덜올라와요. 피부 많이 안좋을때 마데카솔 분말 이런거 섞어서 사용해도 피부 확 좋아져용 꾸준히 가용하면 더 좋아지겠지만 일주일 사용으로도 너무 만족도가 높았어요. 건성 지성 상관없이 쓰기 좋다고 생각합이당 마데카성분 들어간거나 어성초 성분 들어간 앰플 바르고 흡수 제대로 시키고 이걸로 코팅하듯 하면 정말 피부 좋아집니당...,사게된 계기는 친구가 이거 써보라고 딱 하루 줬는데 이마에 있던 여드름들이 싹 가라앉았어요 이거때문인가 하고 아무생각없이 샀는데 사고 리뷰보니까 안좋아서 걱정했어요. 근데 이거 진짜 좋아요 제가 어성초랑 잘 맞는 편인데 이것도 어성초라 그런지 얼굴에 있는 붉은 흔적들은 이게 없고 여드름도 덜올라와요. 피부 많이 안좋을때 마데카솔 분말 이런거 섞어서 사용해도 피부 확 좋아져용 꾸준히 가용하면 더 좋아지겠지만 일주일 사용으로도 너무 만족도가 높았어요. 건성 지성 상관없이 쓰기 좋다고 생각합이당 마데카성분 들어간거나 어성초 성분 들어간 앰플 바르고 흡수 제대로 시키고 이걸로 코팅하듯 하면 정말 피부 좋아집니당...,사게된 계기는 친구가 이거 써보라고 딱 하루 줬는데 이마에 있던 여드름들이 싹 가라앉았어요 이거때문인가 하고 아무생각없이 샀는데 사고 리뷰보니까 안좋아서 걱정했어요. 근데 이거 진짜 좋아요 제가 어성초랑 잘 맞는 편인데 이것도 어성초라 그런지 얼굴에 있는 붉은 흔적들은 이게 없고 여드름도 덜올라와요. 피부 많이 안좋을때 마데카솔 분말 이런거 섞어서 사용해도 피부 확 좋아져용 꾸준히 가용하면 더 좋아지겠지만 일주일 사용으로도 너무 만족도가 높았어요. 건성 지성 상관없이 쓰기 좋다고 생각합이당 마데카성분 들어간거나 어성초 성분 들어간 앰플 바르고 흡수 제대로 시키고 이걸로 코팅하듯 하면 정말 피부 좋아집니당,1.0,341,0.750733137829912
2025.10.17,4점,,한달이상사용,여드름에 괜찮다고해서 사봤는데 광고만큼 효과가 좋은지는 모르겠네요,여드름에 괜찮다고해서 사봤는데 광고만큼 효과가 좋은지는 모르겠네요,여드름에 괜찮다고해서 사봤는데 광고만큼 효과가 좋은지는 모르겠네요,1.0,36,0.8333333333333334
2025.10.16,4점,,한달이상사용,"아누아좋네요 자극없이 잘 썼어요
토너 유명해서 사봄요 ㅎ 굿","아누아좋네요 자극없이 잘 썼어요
토너 유명해서 사봄요 ㅎ 굿",아누아좋네요 자극없이 잘 썼어요 토너 유명해서 사봄요 굿,1.0,31,0.7741935483870968
2025.10.16,5점,,,"인스타에 영업당해서 한번 사봤는데,
그정도는 아니고 아직 테스트중이에요.","인스타에 영업당해서 한번 사봤는데,
그정도는 아니고 아직 테스트중이에요.","인스타에 영업당해서 한번 사봤는데, 그정도는 아니고 아직 테스트중이에요.",1.0,40,0.775
2025.10.16,3점,,,광고보고 구매했어요 기존에 어성초라인 앰플이랑 스킨 잘맞아서 계속 쓰고 있는데 얘도 잘맞았으면 좋겠어요,광고보고 구매했어요 기존에 어성초라인 앰플이랑 스킨 잘맞아서 계속 쓰고 있는데 얘도 잘맞았으면 좋겠어요,광고보고 구매했어요 기존에 어성초라인 앰플이랑 스킨 잘맞아서 계속 쓰고 있는데 얘도 잘맞았으면 좋겠어요,1.0,57,0.7894736842105263
2025.10.16,5점,,,좋아요 트러블흔적 커버하려고샀는데 자극없이 순해여 만족해요,좋아요 트러블흔적 커버하려고샀는데 자극없이 순해여 만족해요,좋아요 트러블흔적 커버하려고샀는데 자극없이 순해여 만족해요,1.0,32,0.84375
2025.10.16,5점,,,처음 사용했을 때 자극은 없었고 밤에 바르고 다음날 일어나서 확인했을 때 큰 변화는 없는데 붉은 끼가 진정된 정도고 효과는 오래 써봐야 알 것 같아요.,처음 사용했을 때 자극은 없었고 밤에 바르고 다음날 일어나서 확인했을 때 큰 변화는 없는데 붉은 끼가 진정된 정도고 효과는 오래 써봐야 알 것 같아요.,처음 사용했을 때 자극은 없었고 밤에 바르고 다음날 일어나서 확인했을 때 큰 변화는 없는데 붉은 끼가 진정된 정도고 효과는 오래 써봐야 알 것 같아요.,1.0,84,0.7142857142857143
2025.10.16,4점,"건성, 가을웜톤",,붉은기는 가라앉는거 같기도한데 진정이 잘 되는거 같지는 않았어요….ㅜ,붉은기는 가라앉는거 같기도한데 진정이 잘 되는거 같지는 않았어요….ㅜ,붉은기는 가라앉는거 같기도한데 진정이 잘 되는거 같지는 않았어요.,1.0,36,0.7777777777777778
2025.10.11,4점,,,솔직히 피부에 흉터가 다 없어지진 않아요 한 3달정도 쓴거 같은데 좀 여터지긴 했어요 저도 광고 보고 구매하게 됬는데 후회템은 아니지만 재구매 의향은 없어요..😢,솔직히 피부에 흉터가 다 없어지진 않아요 한 3달정도 쓴거 같은데 좀 여터지긴 했어요 저도 광고 보고 구매하게 됬는데 후회템은 아니지만 재구매 의향은 없어요..😢,솔직히 피부에 흉터가 다 없어지진 않아요 한 3달정도 쓴거 같은데 좀 여터지긴 했어요 저도 광고 보고 구매하게 됬는데 후회템은 아니지만 재구매 의향은 없어요,1.0,87,0.735632183908046
2025.10.11,3점,,한달이상사용,"한달사용후기!!
솔직히 그냥 그렇네요.. 바이럴된 만큼의 효과는 못본듯 ㅜ","한달사용후기!!
솔직히 그냥 그렇네요.. 바이럴된 만큼의 효과는 못본듯 ㅜ",한달사용후기! 솔직히 그냥 그렇네요. 바이럴된 만큼의 효과는 못본듯,1.0,37,0.7567567567567568
2025.10.11,5점,,,음 그냥 나쁘지않게 사용했던 거 같습니다 크림도 적당하거 다만 가격이 사악합니다,음 그냥 나쁘지않게 사용했던 거 같습니다 크림도 적당하거 다만 가격이 사악합니다,음 그냥 나쁘지않게 사용했던 거 같습니다 크림도 적당하거 다만 가격이 사악합니다,1.0,44,0.7727272727272727
2025.10.11,3점,,한달이상사용,하 바이럴 다 주겨버려 효과 1나도 없어영 뾰루지가 들어갈 기미는 커녕 더 나드라요,하 바이럴 다 주겨버려 효과 1나도 없어영 뾰루지가 들어갈 기미는 커녕 더 나드라요,하 바이럴 다 주겨버려 효과 1나도 없어영 뾰루지가 들어갈 기미는 커녕 더 나드라요,1.0,46,0.717391304347826
2025.10.11,4점,,한달이상사용,지성이 쓰기엔 유분기가 많이 올라와서 좀 별로였지만 진정 효과는 좋았어요,지성이 쓰기엔 유분기가 많이 올라와서 좀 별로였지만 진정 효과는 좋았어요,지성이 쓰기엔 유분기가 많이 올라와서 좀 별로였지만 진정 효과는 좋았어요,1.0,40,0.775
2025.10.10,4점,,,"자극은 없습니다. 대신 광고는 바이럴이 좀.. 심한 느낌은 있어요 그래도 흔적이나 트러블은 많이 진정된 느낌은 받았어요 3통째 사용중입니다. 근데 좁쌀에 효과를 보진 못했어요
이 연고를 사용하시는 분들은 에크논 연고와 병행해서 쓰시는 걸 추천드려요 이 연고가 못잡는 붉은 트러블이나 좁쌀은 에크논이 확실히 잡아주더라구요","자극은 없습니다. 대신 광고는 바이럴이 좀.. 심한 느낌은 있어요 그래도 흔적이나 트러블은 많이 진정된 느낌은 받았어요 3통째 사용중입니다. 근데 좁쌀에 효과를 보진 못했어요
이 연고를 사용하시는 분들은 에크논 연고와 병행해서 쓰시는 걸 추천드려요 이 연고가 못잡는 붉은 트러블이나 좁쌀은 에크논이 확실히 잡아주더라구요",자극은 없습니다. 대신 광고는 바이럴이 좀. 심한 느낌은 있어요 그래도 흔적이나 트러블은 많이 진정된 느낌은 받았어요 3통째 사용중입니다. 근데 좁쌀에 효과를 보진 못했어요 이 연고를 사용하시는 분들은 에크논 연고와 병행해서 쓰시는 걸 추천드려요 이 연고가 못잡는 붉은 트러블이나 좁쌀은 에크논이 확실히 잡아주더라구요,1.0,177,0.7457627118644068
2025.10.10,4점,,,"일단 광고가 너무 많이 떠서 궁금해서 사봤어요
요즘 얼굴 외곽에 붉은여드름이 너무 많이
나서","일단 광고가 너무 많이 떠서 궁금해서 사봤어요
요즘 얼굴 외곽에 붉은여드름이 너무 많이
나서",일단 광고가 너무 많이 떠서 궁금해서 사봤어요 요즘 얼굴 외곽에 붉은여드름이 너무 많이 나서,1.0,51,0.7450980392156863
2025.10.10,5점,,,"이마에좁쌀여드름같은게나서
너무스트레스받았는데
요거며칠바르고나니
진정되면서
점점없어지고있음을
느껴요
꾸준히계속써볼예정이랍니다#^","이마에좁쌀여드름같은게나서
너무스트레스받았는데
요거며칠바르고나니
진정되면서
점점없어지고있음을
느껴요
꾸준히계속써볼예정이랍니다#^",이마에좁쌀여드름같은게나서 너무스트레스받았는데 요거며칠바르고나니 진정되면서 점점없어지고있음을 느껴요 꾸준히계속써볼예정이랍니다,1.0,68,0.9117647058823529
2025.10.10,4점,,,"자극은 거의 없고 여드름이나 흔적같은 복합적인 부분에 괜찮더라고요 무난무난보단 좀 좋은것 같기도합니다
근데 다음에 재구매를 할지는 좀 고민하게 됩니다","자극은 거의 없고 여드름이나 흔적같은 복합적인 부분에 괜찮더라고요 무난무난보단 좀 좋은것 같기도합니다
근데 다음에 재구매를 할지는 좀 고민하게 됩니다",자극은 거의 없고 여드름이나 흔적같은 복합적인 부분에 괜찮더라고요 무난무난보단 좀 좋은것 같기도합니다 근데 다음에 재구매를 할지는 좀 고민하게 됩니다,1.0,83,0.7831325301204819
2025.10.09,5점,,,부드럽게 잘 발리고 자극이없어서 좋고 진정도 잘되서 진정이필요할때 잘 사용하고있어요,부드럽게 잘 발리고 자극이없어서 좋고 진정도 잘되서 진정이필요할때 잘 사용하고있어요,부드럽게 잘 발리고 자극이없어서 좋고 진정도 잘되서 진정이필요할때 잘 사용하고있어요,1.0,46,0.8043478260869565
2025.10.09,4점,"민감성, 여름쿨톤, 트러블, 블랙헤드",,"!작성자의 피부 타입 - 바람만 스쳐도 뒤집어지는 초민감성 악건성피부!

광고에서 계속 보여서 주문해봤어요 가끔 하나씩 올라오는 트러블에 바르려고 산건데 큰?효과는 사실 모르겠어요..
엄청 극소량을 트러블이 난 국소부위에만 콕 찍어서 바르고 있는데 아주 효과가 없냐면 그것은 또 아니고.. 안쓰는 것 보다는 나아서 트러블 났을때만 쬐끔씩 쓰고있어요 극소량을 바르는 이유는 트러블이 없는 부위에 바르면 오히려 트러블이 나서 ㅠㅠ
튜브가 큰 편은 아닌데 극소량을 바르다보니 엄청 오래 쓸 것 같긴해요","!작성자의 피부 타입 - 바람만 스쳐도 뒤집어지는 초민감성 악건성피부!

광고에서 계속 보여서 주문해봤어요 가끔 하나씩 올라오는 트러블에 바르려고 산건데 큰?효과는 사실 모르겠어요..
엄청 극소량을 트러블이 난 국소부위에만 콕 찍어서 바르고 있는데 아주 효과가 없냐면 그것은 또 아니고.. 안쓰는 것 보다는 나아서 트러블 났을때만 쬐끔씩 쓰고있어요 극소량을 바르는 이유는 트러블이 없는 부위에 바르면 오히려 트러블이 나서 ㅠㅠ
튜브가 큰 편은 아닌데 극소량을 바르다보니 엄청 오래 쓸 것 같긴해요",!작성자의 피부 타입 - 바람만 스쳐도 뒤집어지는 초민감성 악건성피부! 광고에서 계속 보여서 주문해봤어요 가끔 하나씩 올라오는 트러블에 바르려고 산건데 큰?효과는 사실 모르겠어요. 엄청 극소량을 트러블이 난 국소부위에만 콕 찍어서 바르고 있는데 아주 효과가 없냐면 그것은 또 아니고. 안쓰는 것 보다는 나아서 트러블 났을때만 쬐끔씩 쓰고있어요 극소량을 바르는 이유는 트러블이 없는 부위에 바르면 오히려 트러블이 나서 튜브가 큰 편은 아닌데 극소량을 바르다보니 엄청 오래 쓸 것 같긴해요,1.0,271,0.7380073800738007
2025.10.09,5점,,,"크림보단 연고 느낌에 좀더 가까운것 같아요
효과는 아직까진 잘 모르겠어요,,,","크림보단 연고 느낌에 좀더 가까운것 같아요
효과는 아직까진 잘 모르겠어요,,,",크림보단 연고 느낌에 좀더 가까운것 같아요 효과는 아직까진 잘 모르겠어요,1.0,40,0.775
2025.10.09,5점,,한달이상사용,모르겟어요 약국템이라 해서 삿는데 효과 못 보고 오히려 더 난 것 같아요ㅠㅠ,모르겟어요 약국템이라 해서 삿는데 효과 못 보고 오히려 더 난 것 같아요ㅠㅠ,모르겟어요 약국템이라 해서 삿는데 효과 못 보고 오히려 더 난 것 같아요,1.0,40,0.725
2025.10.09,5점,,,듬뿍 바르고 자고 일어나면 피부가 좋아지는 게 느껴져요. 추천합니다.,듬뿍 바르고 자고 일어나면 피부가 좋아지는 게 느껴져요. 추천합니다.,듬뿍 바르고 자고 일어나면 피부가 좋아지는 게 느껴져요. 추천합니다.,1.0,38,0.7368421052631579
