product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.08,5점,정보없음,"한달이상사용, 재구매",건성이 고2 아들이 매년 사용하고 있는 제품입니다. 다른 제품으로도 갈아타봤는데 이게 제일 자신한테 맞대요. 촉촉하고 보습력도 오래 지속된다고 하네요 계속 재구매 의사 있습니다
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.06,5점,정보없음,정보없음,추천받아서 구매했는데 겨울에 쓰기 좋은 것 같네요 바르고나서 번들거림이 덜 한등
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.06,5점,정보없음,정보없음,발림성 무난하고 사용하는 것도 무난해요! 무난이 장점 ㅎㅎ 주기적으로 구매 중이예요
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.06,4점,정보없음,한달이상사용,"남자친구가 잘 쓰는 중!
지금은 너무 건조해서 제발 다른 것 좀 썼으면 좋겠는데 저걸 쓰고 멀쩡하길래 지성이라서 괜찮은가보다 하는 중"
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.05,5점,정보없음,한달이상사용,지인중에 제가 추천해서 이거써본사람들이 다 좋다그러네영
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.04,5점,정보없음,한달이상사용,자극 없이 순하고 남자친구 주려고 샀는데 만족해하는 것 같음
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.04,5점,정보없음,정보없음,"자작나무 선크림은 자극감이 있었는데 이건 없었어용
그냥 무난한 로션이에요"
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.04,5점,정보없음,한달이상사용,"향, 자극성 없이 수분 가득 끈적임 없이 촉촉해서 사용하기 좋아요."
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.04,5점,정보없음,정보없음,로션인데 촉촉하고 끈적하지 암ㅎ아서 넘 좋어요 만족스허워요
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.03,5점,정보없음,한달이상사용,촉촉하고 좋아요 ㅋㅋㅋ 다써가서 다시 사려구오 요즘 쓰기 좋아용
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.03,5점,정보없음,정보없음,"수분감, 보습감 너무 좋아요.
화장도 잘 먹어요. 제 기준 만족템 입니다.
듬뿍듬뿍 쓰게되요 좋아서 ㅎㅎ"
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.02,5점,정보없음,한달이상사용,겨울철에 단독으로 써도 건조함이 안 느껴진답니다 산뜻해서 더 좋대요
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.02,5점,정보없음,재구매,피부 크게 예민하지 않른 분들이 무난하게 쓰기엔 제일 좋은 것 같아요
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.02,5점,정보없음,재구매,수분크림 바르기 전에 이 제품 꼭 먼저 발라주고 있어요~ 벌써 1년 넘게 이제품만 쓴듯합니다.
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.01,5점,정보없음,한달이상사용,남자한 테 딱맞는 올인원제품인거 같아여 남동생이 아무것도 안발라서 사줬는데 편하고 안 건조하고 좋다내여
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.01,4점,정보없음,정보없음,"이거 진짜 수분만 채워주고 너무 좋아요
다 좋은데 용기!가 너무 별로예요
원하는 양만 나오지가 않음ㅋㅋㅋ"
