리뷰ID,제품군,제품명,날짜,가격,스킨타입,태그,대분류,소분류,정보밀도(대분류수),별점,긍부정,감성점수,매칭키워드,추출문장,clean_text,리뷰_평균점수,전체_매칭키워드
ST_260102_008,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.02,"27,500",,"한달이상사용, 재구매",피부 고민 해결,미백/광채,2,5점,보통,0,미백,미백쪽으로 많이 써봤는데,재구매템이예요! 미백쪽으로 많이 써봤는데 나이아신아마이드가 제일 효과있었는거 같고 그중에서도 사용감이 안좋은 제품들도 있는데 아누아에서 나온게 제일 사용감이 좋았어요,1.5,"미백, 재구매"
ST_260102_009,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.02,"27,500",,,제형/사용감,"끈적임/밀림, 흡수/발림성",2,4점,보통,0,"끈적, 흡수",흡수가 막 잘되는 느낌이 아니고 좀 끈적해요,흡수가 막 잘되는 느낌이 아니고 좀 끈적해요. 재구매의사는 없어요.,1.5,"끈적, 재구매, 흡수"
ST_260102_009,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.02,"27,500",,,구매 가치/편의,추천/재구매,2,4점,긍정,3,재구매,재구매의사는 없어요,흡수가 막 잘되는 느낌이 아니고 좀 끈적해요. 재구매의사는 없어요.,1.5,"끈적, 재구매, 흡수"
ST_260102_010,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.02,"27,500",,한달이상사용,제형/사용감,흡수/발림성,3,5점,긍정,1,"제형, 쫀쫀",제형이 쫀쫀한 타입이라서,제형이 쫀쫀한 타입이라서 저는 만족스러웠어요 피부에 크게 효과가 있는지는 모르겠지만 안바를때보단 피부가 촉촉한것같아서 앞으로도 계속 사용할것같아요,2.0,"만족, 제형, 쫀쫀, 촉촉"
ST_260102_010,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.02,"27,500",,한달이상사용,"구매 가치/편의, 수분/유분 밸런스","보습/속건조, 추천/재구매",3,5점,긍정,3,"만족, 촉촉",저는 만족스러웠어요 피부에 크게 효과가 있는지는 모르겠지만 안바를때보단 피부가 촉촉한것같아서,제형이 쫀쫀한 타입이라서 저는 만족스러웠어요 피부에 크게 효과가 있는지는 모르겠지만 안바를때보단 피부가 촉촉한것같아서 앞으로도 계속 사용할것같아요,2.0,"만족, 제형, 쫀쫀, 촉촉"
ST_260102_011,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.02,"27,500",,한달이상사용,제형/사용감,흡수/발림성,1,5점,보통,0,스며,나이트케어로 자주 사용합니다 물같이 쏙 스며든다기 보다 부들부들하게 맴도는 마무리감을 줍니다,나이트케어로 자주 사용합니다 물같이 쏙 스며든다기 보다 부들부들하게 맴도는 마무리감을 줍니다,0.0,스며
ST_260103_002,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.03,"27,500",,한달이상사용,"구매 가치/편의, 피부 고민 해결","미백/광채, 추천/재구매",2,5점,긍정,3,"만족, 미백",미백에 좋아서 만족스럽네요 평이 좋아서 사봤는데 아주 맘에둘어요,미백에 좋아서 만족스럽네요 평이 좋아서 사봤는데 아주 맘에둘어요,3.0,"만족, 미백"
ST_260103_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.03,"27,500","건성, 여름쿨톤, 잡티, 미백",,피부 고민 해결,트러블/모공,4,5점,보통,0,"여드름, 흔적",여드름흔적이 많고,"여드름흔적이 많고 피부장벽이 약한편인데 나이아신아마이드가 톤정리,장벽강화,피지조절 등 다방면으로 관리할 수 있어서 주문했어요. 엄청 쫀좝쫀쫩한 마무리감이라 속건조를 잘 느끼는 제 피부에는 너무 만족스럽고 요즘같이 추운날 쓰기 좋는 보습감이였어요. 지성분들은 끈적인다고 느낄 수 있을 것 같아요. 세럼 쓴 다음날 미간에 작은트러즐 2개가 올라왔는데 이거때문인지 컨디션때문인지 봐야될 것 같아요. 미백 톤정리 효과도 꾸준히 쓰면서 확인해볼께요.",0.6,"건조, 끈적, 만족, 미백, 보습, 속건조, 여드름, 장벽, 피지, 흔적"
ST_260103_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.03,"27,500","건성, 여름쿨톤, 잡티, 미백",,피부 고민 해결,진정/장벽,4,5점,보통,0,장벽,피부장벽이 약한편인데,"여드름흔적이 많고 피부장벽이 약한편인데 나이아신아마이드가 톤정리,장벽강화,피지조절 등 다방면으로 관리할 수 있어서 주문했어요. 엄청 쫀좝쫀쫩한 마무리감이라 속건조를 잘 느끼는 제 피부에는 너무 만족스럽고 요즘같이 추운날 쓰기 좋는 보습감이였어요. 지성분들은 끈적인다고 느낄 수 있을 것 같아요. 세럼 쓴 다음날 미간에 작은트러즐 2개가 올라왔는데 이거때문인지 컨디션때문인지 봐야될 것 같아요. 미백 톤정리 효과도 꾸준히 쓰면서 확인해볼께요.",0.6,"건조, 끈적, 만족, 미백, 보습, 속건조, 여드름, 장벽, 피지, 흔적"
ST_260103_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.03,"27,500","건성, 여름쿨톤, 잡티, 미백",,"수분/유분 밸런스, 피부 고민 해결","유분/피지, 진정/장벽",4,5점,보통,0,"장벽, 피지","나이아신아마이드가 톤정리,장벽강화,피지조절 등 다방면으로 관리할 수 있어서","여드름흔적이 많고 피부장벽이 약한편인데 나이아신아마이드가 톤정리,장벽강화,피지조절 등 다방면으로 관리할 수 있어서 주문했어요. 엄청 쫀좝쫀쫩한 마무리감이라 속건조를 잘 느끼는 제 피부에는 너무 만족스럽고 요즘같이 추운날 쓰기 좋는 보습감이였어요. 지성분들은 끈적인다고 느낄 수 있을 것 같아요. 세럼 쓴 다음날 미간에 작은트러즐 2개가 올라왔는데 이거때문인지 컨디션때문인지 봐야될 것 같아요. 미백 톤정리 효과도 꾸준히 쓰면서 확인해볼께요.",0.6,"건조, 끈적, 만족, 미백, 보습, 속건조, 여드름, 장벽, 피지, 흔적"
ST_260103_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.03,"27,500","건성, 여름쿨톤, 잡티, 미백",,"구매 가치/편의, 수분/유분 밸런스","보습/속건조, 추천/재구매",4,5점,긍정,2,"건조, 만족, 속건조",엄청 쫀좝쫀쫩한 마무리감이라 속건조를 잘 느끼는 제 피부에는 너무 만족스럽고,"여드름흔적이 많고 피부장벽이 약한편인데 나이아신아마이드가 톤정리,장벽강화,피지조절 등 다방면으로 관리할 수 있어서 주문했어요. 엄청 쫀좝쫀쫩한 마무리감이라 속건조를 잘 느끼는 제 피부에는 너무 만족스럽고 요즘같이 추운날 쓰기 좋는 보습감이였어요. 지성분들은 끈적인다고 느낄 수 있을 것 같아요. 세럼 쓴 다음날 미간에 작은트러즐 2개가 올라왔는데 이거때문인지 컨디션때문인지 봐야될 것 같아요. 미백 톤정리 효과도 꾸준히 쓰면서 확인해볼께요.",0.6,"건조, 끈적, 만족, 미백, 보습, 속건조, 여드름, 장벽, 피지, 흔적"
ST_260103_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.03,"27,500","건성, 여름쿨톤, 잡티, 미백",,수분/유분 밸런스,보습/속건조,4,5점,긍정,1,보습,요즘같이 추운날 쓰기 좋는 보습감이였어요,"여드름흔적이 많고 피부장벽이 약한편인데 나이아신아마이드가 톤정리,장벽강화,피지조절 등 다방면으로 관리할 수 있어서 주문했어요. 엄청 쫀좝쫀쫩한 마무리감이라 속건조를 잘 느끼는 제 피부에는 너무 만족스럽고 요즘같이 추운날 쓰기 좋는 보습감이였어요. 지성분들은 끈적인다고 느낄 수 있을 것 같아요. 세럼 쓴 다음날 미간에 작은트러즐 2개가 올라왔는데 이거때문인지 컨디션때문인지 봐야될 것 같아요. 미백 톤정리 효과도 꾸준히 쓰면서 확인해볼께요.",0.6,"건조, 끈적, 만족, 미백, 보습, 속건조, 여드름, 장벽, 피지, 흔적"
ST_260103_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.03,"27,500","건성, 여름쿨톤, 잡티, 미백",,제형/사용감,끈적임/밀림,4,5점,보통,0,끈적,지성분들은 끈적인다고 느낄 수 있을 것 같아요,"여드름흔적이 많고 피부장벽이 약한편인데 나이아신아마이드가 톤정리,장벽강화,피지조절 등 다방면으로 관리할 수 있어서 주문했어요. 엄청 쫀좝쫀쫩한 마무리감이라 속건조를 잘 느끼는 제 피부에는 너무 만족스럽고 요즘같이 추운날 쓰기 좋는 보습감이였어요. 지성분들은 끈적인다고 느낄 수 있을 것 같아요. 세럼 쓴 다음날 미간에 작은트러즐 2개가 올라왔는데 이거때문인지 컨디션때문인지 봐야될 것 같아요. 미백 톤정리 효과도 꾸준히 쓰면서 확인해볼께요.",0.6,"건조, 끈적, 만족, 미백, 보습, 속건조, 여드름, 장벽, 피지, 흔적"
ST_260103_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.03,"27,500","건성, 여름쿨톤, 잡티, 미백",,피부 고민 해결,미백/광채,4,5점,긍정,1,미백,미백 톤정리 효과도 꾸준히 쓰면서 확인해볼께요,"여드름흔적이 많고 피부장벽이 약한편인데 나이아신아마이드가 톤정리,장벽강화,피지조절 등 다방면으로 관리할 수 있어서 주문했어요. 엄청 쫀좝쫀쫩한 마무리감이라 속건조를 잘 느끼는 제 피부에는 너무 만족스럽고 요즘같이 추운날 쓰기 좋는 보습감이였어요. 지성분들은 끈적인다고 느낄 수 있을 것 같아요. 세럼 쓴 다음날 미간에 작은트러즐 2개가 올라왔는데 이거때문인지 컨디션때문인지 봐야될 것 같아요. 미백 톤정리 효과도 꾸준히 쓰면서 확인해볼께요.",0.6,"건조, 끈적, 만족, 미백, 보습, 속건조, 여드름, 장벽, 피지, 흔적"
ST_260103_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.03,"27,500",,한달이상사용,구매 가치/편의,추천/재구매,1,5점,긍정,1,만족,한 달 사용 후에도 사용이 번거롭지 않아 만족스러웠습니다 특별히 신경 쓸 필요 없이 자연스럽게 이어졌습니다,한 달 사용 후에도 사용이 번거롭지 않아 만족스러웠습니다 특별히 신경 쓸 필요 없이 자연스럽게 이어졌습니다. 일상 속에서 부담 없이 활용할 수 있었습니다,1.0,만족
ST_260103_005,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.03,"27,500",,,피부 고민 해결,미백/광채,1,5점,보통,0,밝아,피부 밝아진다해서,피부 밝아진다해서 샀는데 그건 잘 모르겠지만 피부가 깔끔해지고 좋아요,0.0,밝아
ST_260104_001,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.04,"27,500",,한달이상사용,피부 고민 해결,미백/광채,1,5점,부정,-1,생기,저는 안맞는데 언니는 이거쓰고 피부가 생기있어짐 그래서 언니줌,저는 안맞는데 언니는 이거쓰고 피부가 생기있어짐 그래서 언니줌,-1.0,생기
ST_260104_002,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.04,"27,500",,한달이상사용,"제형/사용감, 피부 자극","자극/부작용, 흡수/발림성",2,5점,긍정,3,"스며, 자극",자극도 없이 깔끔히 스며들어서,효과는 다른 제품에 비해 읶는것 같고 자극도 없이 깔끔히 스며들어서 좋아용,3.0,"스며, 자극"
ST_260104_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.04,"27,500",,한달이상사용,피부 자극,자극/부작용,2,3점,부정,-1,자극,처음 썼을때는 자극이 느껴져서,처음 썼을때는 자극이 느껴져서 한동안 안쓰다가 최근에 다시 썼음 미백 효과는 잘 모르겠고 흉터는 옅어지는듯,0.0,"미백, 자극, 흉터"
ST_260104_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.04,"27,500",,한달이상사용,피부 고민 해결,미백/광채,2,3점,긍정,1,미백,한동안 안쓰다가 최근에 다시 썼음 미백 효과는 잘 모르겠고,처음 썼을때는 자극이 느껴져서 한동안 안쓰다가 최근에 다시 썼음 미백 효과는 잘 모르겠고 흉터는 옅어지는듯,0.0,"미백, 자극, 흉터"
ST_260104_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.04,"27,500",,한달이상사용,피부 고민 해결,트러블/모공,2,3점,보통,0,흉터,흉터는 옅어지는듯,처음 썼을때는 자극이 느껴져서 한동안 안쓰다가 최근에 다시 썼음 미백 효과는 잘 모르겠고 흉터는 옅어지는듯,0.0,"미백, 자극, 흉터"
ST_260104_005,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.04,"27,500","복합성, 겨울쿨톤, 잡티, 미백",,피부 고민 해결,미백/광채,1,5점,긍정,3,잡티,와 확실히 잡티 정돈 피부결 정돈 하는데 탁월한 제품,와 확실히 잡티 정돈 피부결 정돈 하는데 탁월한 제품! 너무좋아요!,3.0,잡티
ST_260105_001,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500",,,피부 고민 해결,트러블/모공,1,5점,긍정,2,모공,모공에 효과가 좋다고해서,인스타에서 보고 모공에 효과가 좋다고해서 구매햇어요 효과 기대합니다,2.0,모공
ST_260105_002,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500","중성, 여름쿨톤, 미백, 각질",한달이상사용,피부 고민 해결,미백/광채,4,3점,보통,0,칙칙,이거 쓴 당일에는 피부가 더 칙칙해 보이고,이거 쓴 당일에는 피부가 더 칙칙해 보이고 붉어보이는 느낌이 있더라고요 자극은 X 오히려 입주변이 더 칙칙해 보이는 느낌 흡수율은 엄청 좋은데 먼가 좀 끈적여요 효과도 잘 . 재구매는 절대 안할듯.,1.0,"끈적, 자극, 재구매, 칙칙, 흡수"
ST_260105_002,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500","중성, 여름쿨톤, 미백, 각질",한달이상사용,"제형/사용감, 피부 고민 해결, 피부 자극","미백/광채, 자극/부작용, 흡수/발림성",4,3점,보통,0,"자극, 칙칙, 흡수",붉어보이는 느낌이 있더라고요 자극은 X 오히려 입주변이 더 칙칙해 보이는 느낌 흡수율은 엄청 좋은데,이거 쓴 당일에는 피부가 더 칙칙해 보이고 붉어보이는 느낌이 있더라고요 자극은 X 오히려 입주변이 더 칙칙해 보이는 느낌 흡수율은 엄청 좋은데 먼가 좀 끈적여요 효과도 잘 . 재구매는 절대 안할듯.,1.0,"끈적, 자극, 재구매, 칙칙, 흡수"
ST_260105_002,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500","중성, 여름쿨톤, 미백, 각질",한달이상사용,제형/사용감,끈적임/밀림,4,3점,긍정,1,끈적,먼가 좀 끈적여요 효과도 잘,이거 쓴 당일에는 피부가 더 칙칙해 보이고 붉어보이는 느낌이 있더라고요 자극은 X 오히려 입주변이 더 칙칙해 보이는 느낌 흡수율은 엄청 좋은데 먼가 좀 끈적여요 효과도 잘 . 재구매는 절대 안할듯.,1.0,"끈적, 자극, 재구매, 칙칙, 흡수"
ST_260105_002,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500","중성, 여름쿨톤, 미백, 각질",한달이상사용,구매 가치/편의,추천/재구매,4,3점,긍정,3,재구매,재구매는 절대 안할듯,이거 쓴 당일에는 피부가 더 칙칙해 보이고 붉어보이는 느낌이 있더라고요 자극은 X 오히려 입주변이 더 칙칙해 보이는 느낌 흡수율은 엄청 좋은데 먼가 좀 끈적여요 효과도 잘 . 재구매는 절대 안할듯.,1.0,"끈적, 자극, 재구매, 칙칙, 흡수"
ST_260105_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500","트러블성, 겨울쿨톤, 잡티, 트러블",한달이상사용,"피부 고민 해결, 피부 자극","자극/부작용, 진정/장벽",2,4점,보통,0,"자극, 장벽",저는 살짝 피부가 자극 받는 느낌이 있었습니다 피부 장벽 좋으시거나 성분을 점차 늘려가고,세럼 사용감은 살짝 점도 있는 사용감입니다 색소침착에 집중한 거 같은데 저는 살짝 피부가 자극 받는 느낌이 있었습니다 피부 장벽 좋으시거나 성분을 점차 늘려가고 계신분들에게 좋을 거 같아요,0.0,"자극, 장벽"
ST_260105_005,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500",,한달이상사용,제형/사용감,끈적임/밀림,2,5점,보통,0,끈적,지성 피부분들도 가볍게 사용하실 수 있을것 같아요 안끈적거리고,지성 피부분들도 가볍게 사용하실 수 있을것 같아요 안끈적거리고 촉촉해요,0.5,"끈적, 촉촉"
ST_260105_005,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500",,한달이상사용,수분/유분 밸런스,보습/속건조,2,5점,긍정,1,촉촉,촉촉해요,지성 피부분들도 가볍게 사용하실 수 있을것 같아요 안끈적거리고 촉촉해요,0.5,"끈적, 촉촉"
ST_260105_006,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500","복합성, 쿨톤, 잡티, 미백",,피부 고민 해결,트러블/모공,4,5점,보통,0,"여드름, 흉터",여드름 흉터 옅어져요,여드름 흉터 옅어져요. 나이아신아마이드가 약간 자극이 있다고 들어서 걱정했는데 생각보다 자극도 없습니다! 흡수되고 피부가 쫀득한것이 너무 좋네요. 만족스럽습니다. 재구매 의사 있어요!,1.3,"만족, 여드름, 자극, 재구매, 흉터, 흡수"
ST_260105_006,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500","복합성, 쿨톤, 잡티, 미백",,피부 자극,자극/부작용,4,5점,부정,-1,자극,나이아신아마이드가 약간 자극이 있다고,여드름 흉터 옅어져요. 나이아신아마이드가 약간 자극이 있다고 들어서 걱정했는데 생각보다 자극도 없습니다! 흡수되고 피부가 쫀득한것이 너무 좋네요. 만족스럽습니다. 재구매 의사 있어요!,1.3,"만족, 여드름, 자극, 재구매, 흉터, 흡수"
ST_260105_006,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500","복합성, 쿨톤, 잡티, 미백",,피부 자극,자극/부작용,4,5점,긍정,3,자극,생각보다 자극도 없습니다,여드름 흉터 옅어져요. 나이아신아마이드가 약간 자극이 있다고 들어서 걱정했는데 생각보다 자극도 없습니다! 흡수되고 피부가 쫀득한것이 너무 좋네요. 만족스럽습니다. 재구매 의사 있어요!,1.3,"만족, 여드름, 자극, 재구매, 흉터, 흡수"
ST_260105_006,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500","복합성, 쿨톤, 잡티, 미백",,제형/사용감,흡수/발림성,4,5점,긍정,2,흡수,흡수되고 피부가 쫀득한것이 너무 좋네요,여드름 흉터 옅어져요. 나이아신아마이드가 약간 자극이 있다고 들어서 걱정했는데 생각보다 자극도 없습니다! 흡수되고 피부가 쫀득한것이 너무 좋네요. 만족스럽습니다. 재구매 의사 있어요!,1.3,"만족, 여드름, 자극, 재구매, 흉터, 흡수"
ST_260105_006,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500","복합성, 쿨톤, 잡티, 미백",,구매 가치/편의,추천/재구매,4,5점,긍정,1,만족,만족스럽습니다,여드름 흉터 옅어져요. 나이아신아마이드가 약간 자극이 있다고 들어서 걱정했는데 생각보다 자극도 없습니다! 흡수되고 피부가 쫀득한것이 너무 좋네요. 만족스럽습니다. 재구매 의사 있어요!,1.3,"만족, 여드름, 자극, 재구매, 흉터, 흡수"
ST_260105_006,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500","복합성, 쿨톤, 잡티, 미백",,구매 가치/편의,추천/재구매,4,5점,긍정,3,재구매,재구매 의사 있어요,여드름 흉터 옅어져요. 나이아신아마이드가 약간 자극이 있다고 들어서 걱정했는데 생각보다 자극도 없습니다! 흡수되고 피부가 쫀득한것이 너무 좋네요. 만족스럽습니다. 재구매 의사 있어요!,1.3,"만족, 여드름, 자극, 재구매, 흉터, 흡수"
ST_260105_007,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500",,한달이상사용,피부 고민 해결,"미백/광채, 트러블/모공",3,5점,보통,0,"잡티, 흔적",잡티와 흔적 때문에 고민하다가 아누아 나이아신 세럼 2입 기획세트를 구매했습니다,"잡티와 흔적 때문에 고민하다가 아누아 나이아신 세럼 2입 기획세트를 구매했습니다. 한 달 넘게 아침저녁으로 꾸준히 발라주었는데, 확실히 피부 톤이 전보다 맑아진 느낌이에요. 제형이 가볍고 흡수가 빨라서 다음 단계 크림을 발라도 밀리지 않습니다. 무엇보다 붉은 기 진정 효과가 뛰어나서 트러블이 올라왔던 자리가 금방 가라앉아요. 한 달 정도 쓰니 눈에 띄던 잡티들이 옅어지는 게 보여서 거울 볼 때마다 만족스럽습니다. 단독 기획이라 가성비도 좋고 앞으로도 계속 사용할 예정입니다!",0.1,"가라앉, 가성비, 만족, 잡티, 제형, 진정, 트러블, 흔적, 흡수"
ST_260105_007,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500",,한달이상사용,제형/사용감,흡수/발림성,3,5점,보통,0,제형,제형이 가볍고,"잡티와 흔적 때문에 고민하다가 아누아 나이아신 세럼 2입 기획세트를 구매했습니다. 한 달 넘게 아침저녁으로 꾸준히 발라주었는데, 확실히 피부 톤이 전보다 맑아진 느낌이에요. 제형이 가볍고 흡수가 빨라서 다음 단계 크림을 발라도 밀리지 않습니다. 무엇보다 붉은 기 진정 효과가 뛰어나서 트러블이 올라왔던 자리가 금방 가라앉아요. 한 달 정도 쓰니 눈에 띄던 잡티들이 옅어지는 게 보여서 거울 볼 때마다 만족스럽습니다. 단독 기획이라 가성비도 좋고 앞으로도 계속 사용할 예정입니다!",0.1,"가라앉, 가성비, 만족, 잡티, 제형, 진정, 트러블, 흔적, 흡수"
ST_260105_007,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500",,한달이상사용,제형/사용감,흡수/발림성,3,5점,보통,0,흡수,흡수가 빨라서,"잡티와 흔적 때문에 고민하다가 아누아 나이아신 세럼 2입 기획세트를 구매했습니다. 한 달 넘게 아침저녁으로 꾸준히 발라주었는데, 확실히 피부 톤이 전보다 맑아진 느낌이에요. 제형이 가볍고 흡수가 빨라서 다음 단계 크림을 발라도 밀리지 않습니다. 무엇보다 붉은 기 진정 효과가 뛰어나서 트러블이 올라왔던 자리가 금방 가라앉아요. 한 달 정도 쓰니 눈에 띄던 잡티들이 옅어지는 게 보여서 거울 볼 때마다 만족스럽습니다. 단독 기획이라 가성비도 좋고 앞으로도 계속 사용할 예정입니다!",0.1,"가라앉, 가성비, 만족, 잡티, 제형, 진정, 트러블, 흔적, 흡수"
ST_260105_007,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500",,한달이상사용,피부 고민 해결,진정/장벽,3,5점,긍정,2,진정,무엇보다 붉은 기 진정 효과가 뛰어나서,"잡티와 흔적 때문에 고민하다가 아누아 나이아신 세럼 2입 기획세트를 구매했습니다. 한 달 넘게 아침저녁으로 꾸준히 발라주었는데, 확실히 피부 톤이 전보다 맑아진 느낌이에요. 제형이 가볍고 흡수가 빨라서 다음 단계 크림을 발라도 밀리지 않습니다. 무엇보다 붉은 기 진정 효과가 뛰어나서 트러블이 올라왔던 자리가 금방 가라앉아요. 한 달 정도 쓰니 눈에 띄던 잡티들이 옅어지는 게 보여서 거울 볼 때마다 만족스럽습니다. 단독 기획이라 가성비도 좋고 앞으로도 계속 사용할 예정입니다!",0.1,"가라앉, 가성비, 만족, 잡티, 제형, 진정, 트러블, 흔적, 흡수"
ST_260105_007,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500",,한달이상사용,피부 고민 해결,"진정/장벽, 트러블/모공",3,5점,부정,-3,"가라앉, 트러블",트러블이 올라왔던 자리가 금방 가라앉아요,"잡티와 흔적 때문에 고민하다가 아누아 나이아신 세럼 2입 기획세트를 구매했습니다. 한 달 넘게 아침저녁으로 꾸준히 발라주었는데, 확실히 피부 톤이 전보다 맑아진 느낌이에요. 제형이 가볍고 흡수가 빨라서 다음 단계 크림을 발라도 밀리지 않습니다. 무엇보다 붉은 기 진정 효과가 뛰어나서 트러블이 올라왔던 자리가 금방 가라앉아요. 한 달 정도 쓰니 눈에 띄던 잡티들이 옅어지는 게 보여서 거울 볼 때마다 만족스럽습니다. 단독 기획이라 가성비도 좋고 앞으로도 계속 사용할 예정입니다!",0.1,"가라앉, 가성비, 만족, 잡티, 제형, 진정, 트러블, 흔적, 흡수"
ST_260105_007,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500",,한달이상사용,피부 고민 해결,미백/광채,3,5점,보통,0,잡티,한 달 정도 쓰니 눈에 띄던 잡티들이 옅어지는 게 보여서,"잡티와 흔적 때문에 고민하다가 아누아 나이아신 세럼 2입 기획세트를 구매했습니다. 한 달 넘게 아침저녁으로 꾸준히 발라주었는데, 확실히 피부 톤이 전보다 맑아진 느낌이에요. 제형이 가볍고 흡수가 빨라서 다음 단계 크림을 발라도 밀리지 않습니다. 무엇보다 붉은 기 진정 효과가 뛰어나서 트러블이 올라왔던 자리가 금방 가라앉아요. 한 달 정도 쓰니 눈에 띄던 잡티들이 옅어지는 게 보여서 거울 볼 때마다 만족스럽습니다. 단독 기획이라 가성비도 좋고 앞으로도 계속 사용할 예정입니다!",0.1,"가라앉, 가성비, 만족, 잡티, 제형, 진정, 트러블, 흔적, 흡수"
ST_260105_007,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500",,한달이상사용,구매 가치/편의,추천/재구매,3,5점,긍정,1,만족,거울 볼 때마다 만족스럽습니다,"잡티와 흔적 때문에 고민하다가 아누아 나이아신 세럼 2입 기획세트를 구매했습니다. 한 달 넘게 아침저녁으로 꾸준히 발라주었는데, 확실히 피부 톤이 전보다 맑아진 느낌이에요. 제형이 가볍고 흡수가 빨라서 다음 단계 크림을 발라도 밀리지 않습니다. 무엇보다 붉은 기 진정 효과가 뛰어나서 트러블이 올라왔던 자리가 금방 가라앉아요. 한 달 정도 쓰니 눈에 띄던 잡티들이 옅어지는 게 보여서 거울 볼 때마다 만족스럽습니다. 단독 기획이라 가성비도 좋고 앞으로도 계속 사용할 예정입니다!",0.1,"가라앉, 가성비, 만족, 잡티, 제형, 진정, 트러블, 흔적, 흡수"
ST_260105_007,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2026.01.05,"27,500",,한달이상사용,구매 가치/편의,가성비/가격,3,5점,긍정,1,가성비,단독 기획이라 가성비도 좋고 앞으로도 계속 사용할 예정입니다,"잡티와 흔적 때문에 고민하다가 아누아 나이아신 세럼 2입 기획세트를 구매했습니다. 한 달 넘게 아침저녁으로 꾸준히 발라주었는데, 확실히 피부 톤이 전보다 맑아진 느낌이에요. 제형이 가볍고 흡수가 빨라서 다음 단계 크림을 발라도 밀리지 않습니다. 무엇보다 붉은 기 진정 효과가 뛰어나서 트러블이 올라왔던 자리가 금방 가라앉아요. 한 달 정도 쓰니 눈에 띄던 잡티들이 옅어지는 게 보여서 거울 볼 때마다 만족스럽습니다. 단독 기획이라 가성비도 좋고 앞으로도 계속 사용할 예정입니다!",0.1,"가라앉, 가성비, 만족, 잡티, 제형, 진정, 트러블, 흔적, 흡수"
